   ,DAY,SELF_PASSWORD_CHANGE,HELPED_PASSWORD_CHANGE,SET_ANSWERS,FORGOT_PASSWORD_AUTHN_SUCCESS,FORGOT_PASSWORD_AUTHN_FAIL,FORGOT_PASSWORD_AUTHN_LOCKED,EXPIRATION_NOTICE_SENT,PASSWORD_EXPIRED,PASSWORD_UNLOCK,PASSWORD_UNLOCK_ENT_LDAP,PASSWORD_UNLOCK_AD
4314,9/15/14,150,49,95,47,61,3,471,11,11,4,0
4315,9/16/14,137,50,89,39,57,4,394,21,8,4,3
4316,9/17/14,140,42,95,30,58,4,345,33,16,6,0
4317,9/18/14,102,40,64,35,41,4,317,33,11,5,1
4318,9/19/14,111,31,74,31,44,5,364,26,11,8,0
4319,9/20/14,66,3,33,28,17,1,388,36,0,0,0
4320,9/21/14,150,6,93,50,74,6,453,34,0,0,0
4321,9/22/14,272,86,188,79,66,3,457,26,55,21,1
4322,9/23/14,165,46,122,43,59,8,416,34,39,19,0
4323,9/24/14,137,42,94,32,31,1,353,40,41,14,1
4324,9/25/14,113,39,85,10,33,2,303,30,30,16,0
4325,9/26/14,76,23,53,14,8,1,258,28,16,6,0
4326,9/27/14,44,1,32,6,14,1,317,22,1,0,0
4327,9/28/14,74,0,61,5,37,4,423,19,1,0,0
4328,9/29/14,135,48,99,20,30,4,488,16,22,7,1
4329,9/30/14,139,30,97,31,32,5,534,18,16,6,1
4330,10/1/14,126,32,90,26,19,3,352,26,16,8,2
4331,10/2/14,100,15,70,21,17,2,323,22,19,2,2
4332,10/3/14,62,19,39,12,9,0,445,26,24,13,0
4333,10/4/14,51,2,36,7,9,1,516,18,1,1,0
4334,10/5/14,111,0,77,21,19,1,541,23,0,0,0
4335,10/6/14,170,42,136,24,31,2,535,12,23,10,1
4336,10/7/14,145,31,109,22,25,3,450,25,12,4,0
4337,10/8/14,125,20,88,23,23,2,438,27,26,12,0
4338,10/9/14,111,36,80,27,25,0,383,15,14,6,0
4339,10/10/14,111,29,87,17,21,0,408,26,11,2,0
4340,10/11/14,60,1,46,5,14,3,500,22,1,0,0
4341,10/12/14,125,0,99,14,15,2,665,20,1,0,0
4342,10/13/14,176,43,129,21,38,5,575,15,28,11,0
4343,10/14/14,147,29,115,22,38,4,508,30,23,4,0
4344,10/15/14,149,26,110,28,21,3,516,34,16,5,0
4345,10/16/14,101,25,80,8,19,1,347,25,24,4,1
4346,10/17/14,91,17,68,19,12,1,459,32,11,2,0
4347,10/18/14,58,0,47,4,10,0,605,25,0,0,0
4348,10/19/14,521,0,462,21,27,3,705,16,0,0,0
4349,10/20/14,682,53,589,38,56,2,627,18,18,7,1
4350,10/21/14,364,25,305,37,26,4,573,27,24,8,0
4351,10/22/14,259,25,227,15,19,0,489,34,26,9,1
4352,10/23/14,181,29,144,16,29,1,425,25,22,10,3
4353,10/24/14,152,34,121,26,11,0,504,36,14,5,1
4354,10/25/14,102,1,85,9,15,2,627,28,0,0,0
4355,10/26/14,216,0,172,33,13,0,804,18,2,1,0
4356,10/27/14,262,37,212,25,39,3,794,17,27,11,0
4357,10/28/14,206,24,167,24,32,3,623,25,18,5,0
4358,10/29/14,217,30,177,34,33,2,525,38,21,6,0
4359,10/30/14,703,22,640,31,29,1,443,39,18,7,0
4360,10/31/14,518,28,466,25,50,5,643,41,16,11,0
4361,11/1/14,380,2,333,32,18,0,1057,32,0,0,0
4362,11/2/14,525,1,468,27,13,1,1324,28,0,0,0
4363,11/3/14,527,39,446,43,53,5,1308,27,26,14,0
4364,11/4/14,1041,40,931,52,59,5,1116,51,20,6,0
4365,11/5/14,772,34,701,39,49,5,1083,64,26,9,0
4366,11/6/14,420,28,374,35,42,3,1012,39,19,11,0
4367,11/7/14,276,32,221,36,42,2,859,43,14,6,0
4368,11/8/14,234,0,184,27,15,1,940,32,1,0,0
4369,11/9/14,399,2,342,21,41,2,1100,33,0,0,0
4370,11/10/14,427,50,337,55,73,7,1034,26,19,8,0
4371,11/11/14,392,4,319,42,48,4,883,27,2,2,0
4372,11/12/14,367,60,294,43,60,7,772,53,33,24,0
4373,11/13/14,918,36,827,39,41,4,770,56,19,9,0
4374,11/14/14,425,39,380,31,25,3,764,36,12,8,0
4375,11/15/14,358,0,319,18,11,2,945,29,0,0,0
4376,11/16/14,460,3,401,38,41,4,939,43,0,0,0
4377,11/17/14,538,48,438,61,43,6,966,22,30,17,0
4378,11/18/14,1102,45,987,53,67,9,798,36,11,7,0
4379,11/19/14,747,35,654,46,67,7,740,48,29,10,0
4380,11/20/14,407,25,348,38,35,4,726,31,16,5,0
4381,11/21/14,290,27,246,28,49,5,756,35,22,7,0
4382,11/22/14,313,1,268,36,39,2,709,33,0,0,0
4383,11/23/14,360,2,299,28,33,4,824,40,0,0,0
4384,11/24/14,449,47,369,59,46,3,818,21,22,6,0
4385,11/25/14,925,29,813,60,49,3,702,44,18,7,0
4386,11/26/14,744,19,655,33,34,5,756,51,5,1,0
4387,11/27/14,303,0,263,27,29,2,800,39,0,0,0
4388,11/28/14,407,4,349,34,33,4,837,34,1,1,0
4389,11/29/14,427,0,371,36,56,5,896,38,0,0,0
4390,11/30/14,674,8,548,91,90,6,1261,29,3,3,0
4391,12/1/14,710,103,591,73,77,5,1031,24,38,14,0
4392,12/2/14,1432,56,1276,67,46,4,964,58,23,10,0
4393,12/3/14,975,47,858,60,86,8,956,69,29,15,0
4394,12/4/14,625,63,535,56,73,5,849,64,13,8,0
4395,12/5/14,402,52,332,45,59,8,850,65,17,5,0
4396,12/6/14,346,0,293,35,94,11,867,46,0,0,0
4397,12/7/14,467,0,387,47,66,7,805,46,0,0,0
4398,12/8/14,601,101,497,62,93,7,775,31,20,9,0
4399,12/9/14,484,46,386,73,70,6,685,48,16,9,0
4400,12/10/14,1965,67,1743,130,106,7,643,47,30,23,0
4401,12/11/14,1302,65,1135,115,97,8,620,42,21,15,0
4402,12/12/14,687,47,568,86,56,4,663,48,12,5,0
4403,12/13/14,529,3,460,54,42,5,653,48,0,0,0
4404,12/14/14,626,1,530,52,73,6,748,38,0,0,0
4405,12/15/14,845,60,696,88,99,9,939,33,23,19,0
4406,12/16/14,656,52,539,78,67,5,562,32,10,6,0
4407,12/17/14,565,52,446,68,69,5,538,39,10,7,0
4408,12/18/14,542,32,459,53,48,3,468,32,19,13,0
4409,12/19/14,470,44,392,64,61,5,428,62,17,12,0
4410,12/20/14,279,1,231,39,30,4,535,45,0,0,0
4411,12/21/14,290,0,237,45,36,2,653,41,0,0,0
4412,12/22/14,401,37,318,73,50,5,586,22,24,15,0
4413,12/23/14,348,30,300,43,51,6,472,21,18,9,0
4414,12/24/14,230,1,182,31,23,3,416,32,1,1,0
4415,12/25/14,147,0,119,23,49,3,428,20,0,0,0
4416,12/26/14,280,2,219,42,56,8,456,19,0,0,0
4417,12/27/14,211,0,168,37,37,1,539,43,0,0,0
4418,12/28/14,234,2,178,51,64,7,666,14,1,1,0
4419,12/29/14,387,47,304,64,73,6,860,16,7,4,0
4420,12/30/14,345,51,271,55,79,7,678,30,20,12,0
4421,12/31/14,223,17,168,44,59,7,686,41,2,1,0
4422,1/1/15,242,0,191,49,51,5,621,38,0,0,0
4423,1/2/15,394,58,312,73,112,10,707,43,22,14,0
4424,1/3/15,284,6,211,66,86,9,760,59,1,1,0
4425,1/4/15,517,18,368,125,179,17,868,62,2,1,0
4426,1/5/15,1641,172,1417,171,200,17,791,34,53,34,0
4427,1/6/15,1028,70,864,103,104,9,614,52,39,21,0
4428,1/7/15,752,68,614,80,78,9,467,83,51,16,0
4429,1/8/15,500,50,404,83,80,4,373,52,40,16,0
4430,1/9/15,374,64,303,55,81,6,395,50,30,17,0
4431,1/10/15,312,0,260,41,50,3,514,37,2,1,0
4432,1/11/15,463,1,379,66,54,3,571,28,2,2,0
4433,1/12/15,541,83,427,84,92,6,578,17,51,24,0
4434,1/13/15,488,58,390,76,102,10,531,31,20,2,0
4435,1/14/15,351,1,271,70,73,3,363,40,3,1,0
4436,1/15/15,452,88,354,80,123,7,386,48,31,9,0
4437,1/16/15,325,55,256,58,121,12,370,57,17,5,0
4438,1/17/15,283,4,219,60,53,1,486,43,0,0,0
4439,1/18/15,280,1,229,39,61,6,650,25,1,0,0
4440,1/19/15,391,3,298,68,76,4,695,29,5,4,0
4441,1/20/15,470,80,371,95,113,11,570,36,31,12,0
4442,1/21/15,367,30,278,74,66,7,442,27,26,14,0
4443,1/22/15,396,71,309,81,112,11,339,40,34,15,0
4444,1/23/15,287,36,211,56,64,6,385,33,17,7,0
4445,1/24/15,207,1,147,44,54,5,460,41,1,1,0
4446,1/25/15,349,5,263,58,79,7,477,33,0,0,0
4447,1/26/15,487,68,361,89,148,8,469,22,30,5,0
4448,1/27/15,347,39,277,56,72,5,434,22,31,10,0
4449,1/28/15,321,46,248,56,84,3,278,26,32,9,0
4450,1/29/15,300,47,226,63,114,12,219,27,20,7,0
4451,1/30/15,243,57,191,51,68,6,309,40,27,11,0
4452,1/31/15,266,1,196,60,54,5,426,10,1,0,0
4453,2/1/15,265,1,191,68,73,6,514,24,4,4,0
4454,2/2/15,389,66,290,79,148,16,598,23,39,20,0
4455,2/3/15,347,41,262,68,126,8,602,21,34,9,0
4456,2/4/15,368,43,300,67,81,4,470,41,13,8,0
4457,2/5/15,311,35,220,83,83,8,415,31,30,8,0
4458,2/6/15,190,39,146,39,58,3,370,33,13,5,0
4459,2/7/15,151,0,99,51,64,5,438,25,0,0,0
4460,2/8/15,236,0,170,55,93,10,475,30,0,0,0
4461,2/9/15,337,55,241,87,105,13,474,20,16,4,0
4462,2/10/15,274,39,202,56,90,9,511,28,22,12,0
4463,2/11/15,295,29,227,56,87,5,544,36,15,6,0
4464,2/12/15,207,42,150,44,72,5,371,23,13,10,0
4465,2/13/15,170,36,133,27,59,6,381,33,16,5,0
4466,2/14/15,226,0,153,59,85,9,468,28,0,0,0
4467,2/15/15,208,1,139,49,76,7,588,25,0,0,0
4468,2/16/15,289,9,211,55,85,9,702,36,0,0,0
4469,2/17/15,376,84,281,80,114,10,738,20,27,13,0
4470,2/18/15,333,45,253,72,81,6,570,26,13,4,0
4471,2/19/15,418,53,315,91,139,15,518,51,37,20,0
4472,2/20/15,523,90,397,112,173,13,473,64,28,9,0
4473,2/21/15,271,10,197,75,126,12,475,65,3,2,0
4474,2/22/15,353,6,233,106,155,16,443,45,0,0,0
4475,2/23/15,755,133,566,171,273,23,447,27,17,6,0
4476,2/24/15,1738,188,1314,383,547,48,525,33,22,10,0
4477,2/25/15,1604,162,1220,389,548,56,548,44,21,12,0
4478,2/26/15,1117,187,837,260,383,41,569,38,14,8,0
4479,2/27/15,536,109,399,137,133,12,534,49,16,3,0
4480,2/28/15,322,5,239,84,90,12,731,77,2,1,0
4481,3/1/15,386,5,270,100,122,12,509,53,1,0,0
4482,3/2/15,558,153,400,142,158,12,445,63,28,18,0
4483,3/3/15,438,89,320,122,142,17,474,44,15,7,0
4484,3/4/15,370,73,257,117,167,14,403,30,27,10,0
4485,3/5/15,338,65,245,87,147,7,345,27,25,7,0
4486,3/6/15,216,59,153,74,118,11,374,62,11,7,0
4487,3/7/15,134,1,96,37,82,10,394,49,0,0,0
4488,3/8/15,186,5,129,56,81,11,366,39,1,0,0
4489,3/9/15,316,77,229,76,122,14,382,26,12,6,0
4490,3/10/15,307,67,208,79,104,13,469,35,17,7,0
4491,3/11/15,323,63,209,106,136,13,380,25,17,7,0
4492,3/12/15,361,71,243,106,174,17,366,27,14,4,0
4493,3/13/15,672,125,466,221,274,25,424,43,18,9,0
4494,3/14/15,334,6,219,114,126,10,561,33,1,1,0
4495,3/15/15,461,8,301,144,216,28,523,34,1,1,0
4496,3/16/15,1291,180,896,418,516,55,434,36,20,7,0
4497,3/17/15,624,196,455,169,220,25,478,100,31,5,0
4498,3/18/15,202,77,153,44,91,8,521,34,33,7,0
4499,3/19/15,164,48,125,31,39,3,398,18,13,3,0
4500,3/20/15,139,51,96,39,62,5,337,118,17,6,0
4501,3/21/15,112,1,75,37,40,4,438,105,0,0,0
4502,3/22/15,116,4,78,34,67,7,465,52,0,0,0
4503,3/23/15,173,54,123,41,75,8,451,28,4,4,0
4504,3/24/15,164,49,110,47,45,4,460,23,6,4,0
4505,3/25/15,138,31,95,40,49,4,402,38,15,10,0
4506,3/26/15,122,36,97,31,43,2,293,26,23,21,0
4507,3/27/15,143,55,125,28,33,1,309,47,8,5,0
4508,3/28/15,112,3,87,36,45,3,443,40,2,2,0
4509,3/29/15,163,5,129,30,59,7,494,27,0,0,0
4510,3/30/15,263,109,214,53,57,7,358,26,34,15,0
4511,3/31/15,134,5,108,51,81,8,423,33,1,0,0
4512,4/1/15,232,77,185,55,78,5,327,24,30,12,0
4513,4/2/15,167,44,131,52,58,5,249,50,28,9,0
4514,4/3/15,116,40,102,23,36,3,235,52,18,8,0
4515,4/4/15,65,2,55,16,12,0,285,19,0,0,0
4516,4/5/15,103,1,85,21,35,4,393,30,1,0,0
4517,4/6/15,236,78,200,55,64,3,433,23,34,7,0
4518,4/7/15,163,40,131,39,55,2,351,22,31,13,0
4519,4/8/15,180,37,151,42,73,6,311,32,15,10,0
4520,4/9/15,131,29,108,33,48,4,243,22,7,6,0
4521,4/10/15,104,97,83,34,45,2,230,44,30,9,0
4522,4/11/15,86,1,74,26,35,1,292,29,2,1,0
4523,4/12/15,113,1,91,25,26,2,398,23,1,0,0
4524,4/13/15,164,39,131,43,59,7,336,11,22,15,0
4525,4/14/15,144,52,119,42,70,3,259,32,18,8,0
4526,4/15/15,122,38,97,39,46,3,278,41,34,2,0
4527,4/16/15,100,33,82,31,34,2,256,20,12,4,0
4528,4/17/15,94,31,67,37,46,3,210,31,11,6,0
4529,4/18/15,61,1,39,28,47,5,232,31,0,0,0
4530,4/19/15,86,0,70,21,47,3,337,28,2,0,0
4531,4/20/15,171,52,128,48,58,5,375,11,28,8,0
4532,4/21/15,139,26,103,46,47,2,343,20,19,8,0
4533,4/22/15,128,30,105,39,39,4,271,27,15,4,0
4534,4/23/15,101,39,78,36,20,1,233,36,13,5,0
4535,4/24/15,88,25,63,29,43,4,212,23,11,3,0
4536,4/25/15,51,3,40,22,32,1,208,30,0,0,0
4537,4/26/15,86,1,68,31,65,5,265,24,0,0,0
4538,4/27/15,178,49,132,53,40,2,368,15,20,6,0
4539,4/28/15,107,25,76,40,98,10,271,14,14,4,0
4540,4/29/15,126,32,95,47,44,3,249,30,15,7,0
4541,4/30/15,156,47,114,65,63,5,226,18,8,6,0
4542,5/1/15,114,24,80,38,19,0,814,25,6,4,0
4543,5/2/15,31,1,19,7,18,2,547,22,1,0,0
4544,5/3/15,58,0,44,17,20,3,493,15,1,0,0
4545,5/4/15,125,24,92,25,39,1,534,22,10,5,0
4546,5/5/15,116,32,87,32,40,4,487,26,18,4,0
4547,5/6/15,96,31,68,28,30,2,501,32,20,11,0
4548,5/7/15,70,32,52,26,33,1,496,20,9,2,0
4549,5/8/15,69,24,51,23,15,0,507,17,17,15,0
4550,5/9/15,39,0,32,12,8,1,497,24,2,2,0
4551,5/10/15,60,0,44,16,23,2,462,15,1,1,0
4552,5/11/15,93,41,70,15,52,4,514,12,15,6,0
4553,5/12/15,86,37,62,21,29,2,530,15,19,4,0
4554,5/13/15,92,15,68,23,40,7,538,31,24,11,0
4555,5/14/15,83,19,67,24,26,4,518,16,12,8,0
4556,5/15/15,52,12,35,14,18,1,562,28,10,2,0
4557,5/16/15,36,2,22,16,6,0,537,30,0,0,0
4558,5/17/15,65,0,48,19,17,0,538,23,0,0,0
4559,5/18/15,111,26,86,29,25,1,579,12,18,1,0
4560,5/19/15,107,37,80,36,54,4,858,9,14,7,0
4561,5/20/15,98,26,72,19,14,0,916,32,22,4,0
4562,5/21/15,85,20,58,24,35,2,749,26,16,10,0
4563,5/22/15,61,20,44,15,15,2,678,30,11,6,0
4564,5/23/15,38,0,33,7,16,1,549,20,0,0,0
4565,5/24/15,39,1,31,7,16,4,523,17,1,1,0
4566,5/25/15,67,1,44,21,9,0,546,15,1,0,0
4567,5/26/15,132,54,111,23,37,3,536,9,25,12,0
4568,5/27/15,91,29,72,16,23,1,562,9,26,11,0
4569,5/28/15,68,25,53,22,19,1,558,17,11,3,0
4570,5/29/15,62,14,47,17,30,3,602,17,10,3,0
4571,5/30/15,42,0,28,12,20,2,175,30,0,0,0
4572,5/31/15,83,1,64,23,18,1,1154,23,0,0,0
4573,6/1/15,126,28,106,28,25,2,627,15,24,13,0
4574,6/2/15,105,28,73,31,28,1,474,15,16,10,0
4575,6/3/15,104,30,79,30,22,0,404,25,35,24,0
4576,6/4/15,75,18,63,30,39,4,373,20,27,15,0
4577,6/5/15,61,16,49,16,23,1,400,23,12,5,0
4578,6/6/15,36,0,28,7,10,1,402,21,0,0,0
4579,6/7/15,47,1,34,11,24,2,511,23,1,0,0
4580,6/8/15,107,40,87,25,36,2,510,5,34,21,0
4581,6/9/15,93,23,76,19,36,0,494,12,14,10,0
4582,6/10/15,82,32,71,14,30,3,433,20,15,11,0
4583,6/11/15,75,24,59,12,21,0,453,12,12,8,0
4584,6/12/15,66,22,50,18,23,1,449,28,13,8,0
4585,6/13/15,40,1,30,8,15,1,453,23,0,0,0
4586,6/14/15,48,0,37,17,23,1,470,28,0,0,0
4587,6/15/15,121,44,92,29,29,1,600,20,34,20,0
4588,6/16/15,97,16,75,24,22,0,474,17,17,12,0
4589,6/17/15,91,33,74,19,27,1,417,31,19,9,0
4590,6/18/15,65,18,52,11,14,1,414,26,10,8,0
4591,6/19/15,66,27,55,11,24,1,545,26,16,9,0
4592,6/20/15,46,0,41,16,24,3,597,27,0,0,0
4593,6/21/15,50,1,40,11,17,2,599,17,3,2,0
4594,6/22/15,91,34,71,14,28,1,681,20,14,7,0
4595,6/23/15,85,26,73,14,29,4,482,12,12,8,0
4596,6/24/15,81,22,66,16,29,2,472,27,17,6,0
4597,6/25/15,62,17,54,8,24,1,402,16,7,3,0
4598,6/26/15,67,31,55,23,17,2,424,22,10,9,0
4599,6/27/15,26,0,16,6,4,0,459,19,0,0,0
4600,6/28/15,36,0,22,17,20,3,454,14,0,0,0
4601,6/29/15,101,44,70,20,40,2,568,15,14,5,0
4602,6/30/15,90,38,68,28,23,0,868,20,14,7,0
4603,7/1/15,85,34,71,20,26,3,472,24,14,11,0
4604,7/2/15,86,26,72,21,23,3,317,8,5,3,0
4605,7/3/15,33,4,26,10,18,2,313,16,1,1,0
4606,7/4/15,24,0,15,11,7,1,300,19,0,0,0
4607,7/5/15,50,0,41,21,15,0,374,11,0,0,0
4608,7/6/15,111,37,92,23,33,2,459,7,10,3,0
4609,7/7/15,55,22,44,16,15,1,392,11,7,3,0
4610,7/8/15,65,21,51,16,31,2,364,33,14,8,0
4611,7/9/15,73,30,58,18,36,2,324,23,6,4,0
4612,7/10/15,64,24,50,19,14,1,311,23,6,4,0
4613,7/11/15,34,0,25,14,17,2,355,20,0,0,0
4614,7/12/15,53,0,43,25,31,2,398,16,0,0,0
4615,7/13/15,102,29,75,24,29,3,423,11,12,7,0
4616,7/14/15,66,24,49,24,30,3,387,17,9,4,0
4617,7/15/15,90,24,70,33,38,3,431,20,9,3,0
4618,7/16/15,78,27,62,23,22,2,329,17,20,8,0
4619,7/17/15,49,17,36,11,13,2,311,26,11,3,0
4620,7/18/15,16,0,14,4,10,1,346,18,0,0,0
4621,7/19/15,43,0,32,13,14,1,483,11,0,0,0
4622,7/20/15,102,32,81,28,25,2,534,9,6,3,0
4623,7/21/15,93,29,66,28,36,5,500,14,15,7,0
4624,7/22/15,71,17,54,26,18,2,535,24,12,3,0
4625,7/23/15,69,18,55,27,31,2,381,17,7,1,0
4626,7/24/15,49,18,35,19,31,0,379,22,15,7,0
4627,7/25/15,46,0,35,23,32,1,356,24,0,0,0
4628,7/26/15,58,1,40,31,27,3,454,15,2,1,0
4629,7/27/15,101,30,77,27,42,3,479,17,7,2,0
4630,7/28/15,81,31,66,21,51,6,428,19,8,2,0
4631,7/29/15,64,22,48,20,36,3,485,23,10,6,0
4632,7/30/15,75,21,58,21,16,1,194,17,24,5,0
4633,7/31/15,84,33,68,24,33,1,598,22,24,4,0
4634,8/1/15,37,0,29,14,16,0,415,27,0,0,0
4635,8/2/15,48,0,37,21,30,3,405,21,0,0,0
4636,8/3/15,133,44,95,38,41,3,400,11,9,5,0
4637,8/4/15,115,37,97,33,47,3,336,14,6,3,0
4638,8/5/15,125,39,99,41,86,6,354,28,3,3,0
4639,8/6/15,96,21,66,33,51,7,344,25,12,6,0
4640,8/7/15,75,24,53,32,39,2,313,33,14,9,0
4641,8/8/15,39,1,30,10,16,0,363,27,0,0,0
4642,8/9/15,61,1,45,22,26,2,370,15,0,0,0
4643,8/10/15,162,62,123,61,79,3,402,21,24,9,0
4644,8/11/15,106,25,86,35,56,3,365,21,7,3,0
4645,8/12/15,117,30,91,36,49,4,375,22,8,4,0
4646,8/13/15,101,27,64,25,22,3,343,27,5,1,0
4647,8/14/15,71,23,63,17,11,0,292,38,8,1,0
4648,8/15/15,35,0,27,8,5,0,367,33,0,0,0
4649,8/16/15,50,0,40,23,27,4,351,23,3,1,0
4650,8/17/15,131,38,105,43,52,5,383,16,12,2,0
4651,8/18/15,94,27,71,30,42,2,344,16,9,1,0
4652,8/19/15,89,33,71,40,45,4,399,35,16,6,0
4653,8/20/15,95,24,76,25,58,3,411,16,13,3,0
4654,8/21/15,81,41,68,16,33,4,398,29,10,7,0
4655,8/22/15,34,0,24,13,28,3,448,20,0,0,0
4656,8/23/15,40,0,34,13,22,4,426,28,0,0,0
4657,8/24/15,123,42,104,24,34,1,403,12,13,5,0
4658,8/25/15,91,28,71,30,49,3,357,20,9,2,0
4659,8/26/15,94,29,71,27,37,3,415,22,8,2,0
4660,8/27/15,84,27,75,23,27,3,394,28,13,3,0
4661,8/28/15,57,40,52,10,35,4,327,30,6,1,0
4662,8/29/15,28,0,23,6,19,1,371,29,0,0,0
4663,8/30/15,33,0,22,10,28,2,260,32,0,0,0
4664,8/31/15,129,46,108,34,35,3,670,11,11,4,0
4665,9/1/15,144,46,114,29,22,1,496,22,19,10,0
4666,9/2/15,103,22,86,22,25,2,317,9,13,1,0
4667,9/3/15,79,28,64,15,21,0,253,23,12,4,0
4668,9/4/15,74,25,61,21,18,1,263,47,15,4,0
4669,9/5/15,44,1,39,6,6,1,327,26,0,0,0
4670,9/6/15,36,1,25,9,23,2,441,26,0,0,0
4671,9/7/15,63,0,48,17,20,1,424,18,0,0,0
4672,9/8/15,134,46,116,26,35,3,377,14,23,9,0
4673,9/9/15,96,36,82,29,61,4,323,40,16,7,0
4674,9/10/15,106,34,83,25,35,3,284,23,20,5,0
4675,9/11/15,123,38,100,34,31,1,283,17,13,1,0
4676,9/12/15,84,2,60,43,59,6,347,34,1,0,0
4677,9/13/15,83,1,71,25,30,4,461,33,3,0,0
4678,9/14/15,149,65,115,44,28,0,438,20,21,5,0
4679,9/15/15,140,38,101,43,57,4,449,22,16,8,0
4680,9/16/15,132,47,109,30,36,2,414,40,21,3,0
4681,9/17/15,103,34,80,38,26,2,369,31,9,2,0
4682,9/18/15,97,33,78,27,20,2,379,42,8,5,0
4683,9/19/15,66,2,49,17,34,0,454,36,4,2,0
4684,9/20/15,198,7,151,62,86,5,579,36,5,2,0
4685,9/21/15,274,72,214,92,115,8,538,23,43,15,0
4686,9/22/15,179,43,144,54,52,2,398,31,54,12,0
4687,9/23/15,121,31,95,30,45,2,332,60,29,7,0
4688,9/24/15,114,35,90,22,52,2,308,33,24,8,0
4689,9/25/15,59,24,51,14,15,0,254,35,17,3,0
4690,9/26/15,31,2,23,6,9,1,324,31,1,1,0
4691,9/27/15,76,1,50,25,16,1,453,18,0,0,0
4692,9/28/15,119,46,89,28,48,2,474,20,37,8,0
4693,9/29/15,126,31,106,17,26,2,449,21,30,8,0
4694,9/30/15,114,37,94,21,28,0,503,35,20,6,0
4695,10/1/15,112,51,93,11,27,3,341,22,22,7,0
4696,10/2/15,69,15,56,11,17,1,470,40,17,3,0
4697,10/3/15,67,2,55,12,19,1,542,33,2,0,0
4698,10/4/15,114,0,90,14,12,1,690,28,2,1,0
4699,10/5/15,197,45,168,11,24,2,657,15,19,2,0
4700,10/6/15,141,34,112,22,34,4,487,28,18,10,0
4701,10/7/15,115,16,95,14,26,0,384,40,22,8,0
4702,10/8/15,103,34,83,29,33,0,340,30,14,3,0
4703,10/9/15,95,22,77,15,34,5,469,24,11,3,0
4704,10/10/15,56,0,45,7,18,1,495,33,1,0,0
4705,10/11/15,115,0,99,14,14,1,596,19,0,0,0
4706,10/12/15,172,36,138,21,30,2,628,18,18,3,0
4707,10/13/15,224,26,185,32,31,5,531,21,15,3,0
4708,10/14/15,158,17,131,20,35,2,422,28,12,4,0
4709,10/15/15,119,21,94,29,36,1,461,28,24,4,0
4710,10/16/15,86,21,76,13,14,2,452,37,18,2,0
4711,10/17/15,59,0,48,10,17,2,675,23,0,0,0
4712,10/18/15,174,0,134,22,24,3,795,18,0,0,0
4713,10/19/15,247,39,211,30,45,1,776,23,14,8,0
4714,10/20/15,672,29,618,33,34,2,560,21,25,4,0
4715,10/21/15,581,20,527,38,10,0,467,34,24,7,0
4716,10/22/15,300,19,248,35,26,2,409,37,23,6,0
4717,10/23/15,158,14,147,12,23,2,455,38,17,7,0
4718,10/24/15,143,0,124,13,1,0,622,23,0,0,0
4719,10/25/15,261,2,224,24,26,0,763,17,0,0,0
4720,10/26/15,289,33,241,29,26,1,747,13,19,5,0
4721,10/27/15,242,16,200,25,38,1,643,24,24,5,0
4722,10/28/15,237,16,192,32,46,4,630,46,22,0,0
4723,10/29/15,200,20,166,17,23,1,578,23,15,4,0
4724,10/30/15,132,23,103,22,32,2,522,44,23,8,0
4725,10/31/15,103,1,88,10,22,1,886,31,0,0,0
4726,11/1/15,277,1,226,25,55,5,1437,34,1,1,0
4727,11/2/15,400,42,332,40,51,6,1449,19,22,9,0
4728,11/3/15,288,34,232,41,63,6,1101,53,29,6,0
4729,11/4/15,278,31,237,29,30,1,1047,60,28,1,0
4730,11/5/15,231,27,200,25,34,3,1155,50,23,4,0
4731,11/6/15,153,19,125,20,24,1,905,54,12,1,0
4732,11/7/15,139,3,123,11,24,1,948,37,2,0,0
4733,11/8/15,242,2,201,32,44,3,1093,31,3,1,0
4734,11/9/15,340,54,276,45,42,6,1106,20,32,6,0
4735,11/10/15,279,34,240,33,36,1,1071,33,35,8,0
4736,11/11/15,187,4,165,29,36,3,878,54,3,1,0
4737,11/12/15,254,42,214,28,44,4,828,41,42,7,0
4738,11/13/15,165,19,138,19,14,0,797,47,17,1,0
4739,11/14/15,120,0,104,15,25,2,685,42,1,0,0
4740,11/15/15,234,1,200,26,35,1,1087,34,0,0,0
4741,11/16/15,1025,55,925,76,41,1,1012,28,49,13,0
4742,11/17/15,657,38,564,58,43,2,849,36,37,8,0
4743,11/18/15,379,32,332,34,27,1,706,44,28,6,0
4744,11/19/15,292,19,252,36,36,3,652,46,18,2,0
4745,11/20/15,221,23,199,27,38,2,710,40,11,1,0
4746,11/21/15,158,0,129,24,34,2,691,34,1,0,0
4747,11/22/15,282,3,247,32,23,2,829,37,3,0,0
4748,11/23/15,381,50,314,39,26,1,859,27,30,8,0
4749,11/24/15,275,40,241,42,23,2,708,32,17,3,0
4750,11/25/15,1462,10,1357,76,43,3,812,51,12,3,0
4751,11/26/15,554,0,509,38,21,3,831,40,0,0,0
4752,11/27/15,491,1,429,48,20,1,851,38,1,1,0
4753,11/28/15,481,3,425,49,32,0,901,22,0,0,0
4754,11/29/15,718,3,636,64,58,1,1104,31,1,1,0
4755,11/30/15,1150,67,998,128,132,9,1219,30,37,5,0
4756,12/1/15,677,27,578,81,48,2,865,42,23,12,0
